timestamp,sensor1,insects
2025-05-07T14:14:15.728329+00:00,27.42,3
2025-05-07T14:14:15.728367+00:00,21.42,1
2025-05-07T14:14:15.728374+00:00,29.56,3
2025-05-07T14:14:15.728381+00:00,26.42,1
2025-05-07T14:14:15.728386+00:00,24.39,1
2025-05-07T14:14:15.728390+00:00,21.62,3
2025-05-07T14:14:15.728394+00:00,26.73,3
2025-05-07T14:14:15.728397+00:00,23.57,5
2025-05-07T14:14:15.728402+00:00,24.19,5
2025-05-07T14:14:15.728406+00:00,22.94,2
2025-05-07T14:14:15.728409+00:00,20.67,5
2025-05-07T14:14:15.728413+00:00,21.6,4
2025-05-07T14:14:15.728417+00:00,24.24,4
