timestamp,sensor1,insects
2025-05-07T14:42:12.423312+00:00,23.83,0
2025-05-07T14:42:12.423342+00:00,25.97,5
2025-05-07T14:42:12.423351+00:00,29.78,4
2025-05-07T14:42:12.423358+00:00,28.96,0
2025-05-07T14:42:12.423365+00:00,28.37,5
2025-05-07T14:42:12.423371+00:00,26.23,4
2025-05-07T14:42:12.423378+00:00,20.4,1
2025-05-07T14:42:12.423384+00:00,28.16,0
2025-05-07T14:42:12.423390+00:00,28.06,1
2025-05-07T14:42:12.423396+00:00,20.24,3
2025-05-07T14:42:12.423402+00:00,26.46,0
2025-05-07T14:42:12.423408+00:00,24.03,3
2025-05-07T14:42:12.423414+00:00,29.84,4
2025-05-07T14:42:12.423420+00:00,23.82,3
2025-05-07T14:42:12.423426+00:00,20.05,1
2025-05-07T14:42:12.423432+00:00,28.74,3
