timestamp,sensor1,insects
2025-05-07T14:55:13.645964+00:00,28.79,2
2025-05-07T14:55:13.645994+00:00,22.09,2
2025-05-07T14:55:13.646004+00:00,23.95,3
2025-05-07T14:55:13.646011+00:00,22.69,1
2025-05-07T14:55:13.646017+00:00,23.67,2
2025-05-07T14:55:13.646023+00:00,26.03,1
2025-05-07T14:55:13.646030+00:00,26.2,5
2025-05-07T14:55:13.646036+00:00,26.0,3
2025-05-07T14:55:13.646042+00:00,29.0,0
2025-05-07T14:55:13.646048+00:00,26.79,4
2025-05-07T14:55:13.646054+00:00,21.93,0
2025-05-07T14:55:13.646061+00:00,27.51,0
2025-05-07T14:55:13.646067+00:00,20.14,5
2025-05-07T14:55:13.646073+00:00,26.84,2
2025-05-07T14:55:13.646080+00:00,24.0,3
2025-05-07T14:55:13.646086+00:00,22.81,1
2025-05-07T14:55:13.646092+00:00,27.27,5
