timestamp,sensor1,insects
2025-05-07T14:17:05.143773+00:00,27.98,4
2025-05-07T14:17:05.143798+00:00,21.73,1
2025-05-07T14:17:05.143804+00:00,26.17,2
2025-05-07T14:17:05.143808+00:00,26.56,3
2025-05-07T14:17:05.143813+00:00,29.93,5
2025-05-07T14:17:05.143817+00:00,24.17,4
2025-05-07T14:17:05.143821+00:00,20.76,3
2025-05-07T14:17:05.143824+00:00,27.17,0
2025-05-07T14:17:05.143829+00:00,20.92,4
2025-05-07T14:17:05.143832+00:00,23.55,0
2025-05-07T14:17:05.143836+00:00,29.21,4
2025-05-07T14:17:05.143840+00:00,25.96,2
2025-05-07T14:17:05.143843+00:00,22.43,0
2025-05-07T14:17:05.143847+00:00,28.19,1
2025-05-07T14:17:05.143851+00:00,20.83,3
2025-05-07T14:17:05.143854+00:00,29.83,3
