timestamp,sensor1,insects
2025-05-07T12:44:58.982411+00:00,25.31,2
2025-05-07T12:44:58.982443+00:00,23.7,1
2025-05-07T12:44:58.982452+00:00,23.0,5
2025-05-07T12:44:58.982459+00:00,20.63,0
2025-05-07T12:44:58.982466+00:00,25.06,3
2025-05-07T12:44:58.982472+00:00,29.39,1
2025-05-07T12:44:58.982479+00:00,22.38,3
2025-05-07T12:44:58.982484+00:00,23.74,1
2025-05-07T12:44:58.982491+00:00,22.52,1
2025-05-07T12:44:58.982496+00:00,21.93,1
2025-05-07T12:44:58.982502+00:00,22.48,3
2025-05-07T12:44:58.982509+00:00,21.65,5
2025-05-07T12:44:58.982515+00:00,23.48,2
2025-05-07T12:44:58.982520+00:00,21.7,1
