timestamp,sensor1,insects
2025-05-07T14:42:16.435133+00:00,26.46,5
2025-05-07T14:42:16.435181+00:00,21.72,4
2025-05-07T14:42:16.435200+00:00,28.7,0
2025-05-07T14:42:16.435204+00:00,25.59,2
2025-05-07T14:42:16.435222+00:00,20.3,2
2025-05-07T14:42:16.435226+00:00,23.5,4
2025-05-07T14:42:16.435229+00:00,25.73,0
2025-05-07T14:42:16.435233+00:00,22.87,0
2025-05-07T14:42:16.435236+00:00,23.58,3
2025-05-07T14:42:16.435240+00:00,22.1,0
2025-05-07T14:42:16.435243+00:00,25.21,1
2025-05-07T14:42:16.435247+00:00,20.1,1
