timestamp,sensor1,insects
2025-05-07T14:43:41.122392+00:00,24.99,1
2025-05-07T14:43:41.122428+00:00,23.45,3
2025-05-07T14:43:41.122433+00:00,22.88,4
2025-05-07T14:43:41.122437+00:00,25.96,2
2025-05-07T14:43:41.122440+00:00,21.11,3
2025-05-07T14:43:41.122444+00:00,23.64,1
2025-05-07T14:43:41.122447+00:00,23.39,1
2025-05-07T14:43:41.122450+00:00,21.34,5
2025-05-07T14:43:41.122454+00:00,27.64,0
2025-05-07T14:43:41.122457+00:00,23.91,4
2025-05-07T14:43:41.122461+00:00,25.97,3
2025-05-07T14:43:41.122465+00:00,22.64,3
2025-05-07T14:43:41.122468+00:00,27.07,1
2025-05-07T14:43:41.122471+00:00,29.47,2
2025-05-07T14:43:41.122475+00:00,26.44,3
2025-05-07T14:43:41.122478+00:00,23.57,5
2025-05-07T14:43:41.122482+00:00,20.42,5
