timestamp,sensor1,insects
2025-05-07T14:49:11.262304+00:00,29.9,1
2025-05-07T14:49:11.262326+00:00,23.82,0
2025-05-07T14:49:11.262332+00:00,24.85,0
2025-05-07T14:49:11.262336+00:00,29.71,2
2025-05-07T14:49:11.262340+00:00,28.07,1
2025-05-07T14:49:11.262344+00:00,23.75,4
2025-05-07T14:49:11.262348+00:00,26.44,2
2025-05-07T14:49:11.262351+00:00,22.02,2
2025-05-07T14:49:11.262355+00:00,20.18,0
2025-05-07T14:49:11.262359+00:00,21.78,3
2025-05-07T14:49:11.262362+00:00,25.66,0
2025-05-07T14:49:11.262366+00:00,26.59,4
