timestamp,sensor1,insects
2025-05-07T14:22:11.213731+00:00,28.61,4
2025-05-07T14:22:11.213762+00:00,22.26,5
2025-05-07T14:22:11.213772+00:00,27.49,1
2025-05-07T14:22:11.213779+00:00,20.13,5
2025-05-07T14:22:11.213786+00:00,27.67,1
2025-05-07T14:22:11.213792+00:00,24.72,1
2025-05-07T14:22:11.213799+00:00,28.0,5
2025-05-07T14:22:11.213805+00:00,20.97,2
2025-05-07T14:22:11.213812+00:00,24.29,3
2025-05-07T14:22:11.213817+00:00,25.16,1
2025-05-07T14:22:11.213823+00:00,23.72,4
2025-05-07T14:22:11.213830+00:00,28.33,4
