timestamp,sensor1,insects
2025-05-07T15:52:42.401170+00:00,24.7,5
2025-05-07T15:52:42.401196+00:00,27.62,1
2025-05-07T15:52:42.401203+00:00,29.23,1
2025-05-07T15:52:42.401208+00:00,24.93,0
2025-05-07T15:52:42.401212+00:00,24.5,5
2025-05-07T15:52:42.401216+00:00,23.81,3
2025-05-07T15:52:42.401219+00:00,27.6,2
2025-05-07T15:52:42.401223+00:00,25.38,2
2025-05-07T15:52:42.401227+00:00,28.11,4
2025-05-07T15:52:42.401231+00:00,29.87,2
2025-05-07T15:52:42.401234+00:00,22.92,1
2025-05-07T15:52:42.401239+00:00,28.71,1
2025-05-07T15:52:42.401244+00:00,27.13,1
2025-05-07T15:52:42.401250+00:00,23.83,1
2025-05-07T15:52:42.401256+00:00,21.93,2
2025-05-07T15:52:42.401262+00:00,25.08,4
