timestamp,sensor1,insects
2025-05-07T14:22:07.193350+00:00,27.29,5
2025-05-07T14:22:07.193381+00:00,21.41,0
2025-05-07T14:22:07.193391+00:00,27.39,3
2025-05-07T14:22:07.193397+00:00,29.64,0
2025-05-07T14:22:07.193404+00:00,24.13,2
2025-05-07T14:22:07.193411+00:00,22.83,0
2025-05-07T14:22:07.193418+00:00,29.22,4
2025-05-07T14:22:07.193425+00:00,26.48,1
2025-05-07T14:22:07.193431+00:00,21.19,2
2025-05-07T14:22:07.193437+00:00,20.14,5
2025-05-07T14:22:07.193443+00:00,29.59,4
2025-05-07T14:22:07.193450+00:00,24.86,0
2025-05-07T14:22:07.193456+00:00,23.88,5
2025-05-07T14:22:07.193462+00:00,26.38,3
2025-05-07T14:22:07.193470+00:00,22.16,0
2025-05-07T14:22:07.193476+00:00,26.39,1
