timestamp,sensor1,insects
2025-05-07T12:39:40.663965+00:00,23.64,1
2025-05-07T12:39:40.663996+00:00,20.99,1
2025-05-07T12:39:40.664005+00:00,28.7,1
2025-05-07T12:39:40.664013+00:00,23.31,3
2025-05-07T12:39:40.664019+00:00,20.84,3
2025-05-07T12:39:40.664026+00:00,26.67,1
2025-05-07T12:39:40.664033+00:00,28.52,0
2025-05-07T12:39:40.664039+00:00,26.9,4
2025-05-07T12:39:40.664046+00:00,24.77,3
2025-05-07T12:39:40.664052+00:00,27.12,3
2025-05-07T12:39:40.664058+00:00,23.25,2
2025-05-07T12:39:40.664066+00:00,26.19,2
2025-05-07T12:39:40.664072+00:00,27.36,3
