timestamp,sensor1,insects
2025-05-07T14:48:59.156502+00:00,27.11,5
2025-05-07T14:48:59.156533+00:00,22.16,2
2025-05-07T14:48:59.156542+00:00,29.74,3
2025-05-07T14:48:59.156549+00:00,21.73,5
2025-05-07T14:48:59.156555+00:00,21.83,4
2025-05-07T14:48:59.156561+00:00,25.55,0
2025-05-07T14:48:59.156568+00:00,22.08,3
2025-05-07T14:48:59.156574+00:00,25.13,1
2025-05-07T14:48:59.156580+00:00,23.23,1
2025-05-07T14:48:59.156586+00:00,25.03,3
2025-05-07T14:48:59.156592+00:00,25.9,3
2025-05-07T14:48:59.156598+00:00,26.17,3
2025-05-07T14:48:59.156604+00:00,24.32,5
2025-05-07T14:48:59.156610+00:00,29.34,2
2025-05-07T14:48:59.156617+00:00,23.27,2
2025-05-07T14:48:59.156623+00:00,27.67,0
2025-05-07T14:48:59.156629+00:00,29.52,0
2025-05-07T14:48:59.156635+00:00,28.74,4
2025-05-07T14:48:59.156642+00:00,21.08,1
2025-05-07T14:48:59.156647+00:00,21.98,2
