timestamp,sensor1,insects
2025-05-07T12:44:22.703236+00:00,24.73,2
2025-05-07T12:44:22.703267+00:00,28.68,3
2025-05-07T12:44:22.703275+00:00,21.38,1
2025-05-07T12:44:22.703282+00:00,28.94,3
2025-05-07T12:44:22.703289+00:00,28.04,3
2025-05-07T12:44:22.703295+00:00,21.59,0
2025-05-07T12:44:22.703302+00:00,20.95,5
2025-05-07T12:44:22.703308+00:00,23.02,1
2025-05-07T12:44:22.703314+00:00,21.24,3
2025-05-07T12:44:22.703320+00:00,26.21,5
2025-05-07T12:44:22.703326+00:00,26.08,5
2025-05-07T12:44:22.703332+00:00,29.32,5
2025-05-07T12:44:22.703338+00:00,25.18,4
2025-05-07T12:44:22.703344+00:00,21.66,5
