timestamp,sensor1,insects
2025-05-07T14:51:24.132051+00:00,24.82,1
2025-05-07T14:51:24.132072+00:00,23.64,0
2025-05-07T14:51:24.132078+00:00,28.14,5
2025-05-07T14:51:24.132082+00:00,24.75,2
2025-05-07T14:51:24.132086+00:00,25.22,4
2025-05-07T14:51:24.132090+00:00,28.03,2
2025-05-07T14:51:24.132093+00:00,27.98,1
2025-05-07T14:51:24.132097+00:00,24.99,5
2025-05-07T14:51:24.132101+00:00,23.74,2
2025-05-07T14:51:24.132104+00:00,21.81,3
2025-05-07T14:51:24.132107+00:00,24.2,4
2025-05-07T14:51:24.132111+00:00,23.25,4
2025-05-07T14:51:24.132114+00:00,21.3,0
