timestamp,sensor1,insects
2025-05-07T14:16:08.697112+00:00,29.51,3
2025-05-07T14:16:08.697146+00:00,23.22,4
2025-05-07T14:16:08.697157+00:00,27.3,3
2025-05-07T14:16:08.697166+00:00,25.29,1
2025-05-07T14:16:08.697174+00:00,29.44,5
2025-05-07T14:16:08.697181+00:00,26.71,2
2025-05-07T14:16:08.697189+00:00,20.99,4
2025-05-07T14:16:08.697196+00:00,21.08,2
2025-05-07T14:16:08.697203+00:00,21.83,3
2025-05-07T14:16:08.697210+00:00,29.31,2
2025-05-07T14:16:08.697216+00:00,22.76,2
2025-05-07T14:16:08.697224+00:00,20.98,5
2025-05-07T14:16:08.697231+00:00,20.57,5
2025-05-07T14:16:08.697238+00:00,27.61,1
