timestamp,sensor1,insects
2025-05-07T14:29:06.448810+00:00,27.45,3
2025-05-07T14:29:06.448833+00:00,21.93,0
2025-05-07T14:29:06.448839+00:00,22.7,0
2025-05-07T14:29:06.448843+00:00,29.16,3
2025-05-07T14:29:06.448848+00:00,28.25,3
2025-05-07T14:29:06.448852+00:00,29.25,0
2025-05-07T14:29:06.448856+00:00,24.0,4
2025-05-07T14:29:06.448860+00:00,29.47,3
2025-05-07T14:29:06.448864+00:00,21.78,3
2025-05-07T14:29:06.448868+00:00,28.61,5
2025-05-07T14:29:06.448871+00:00,21.06,3
2025-05-07T14:29:06.448875+00:00,29.24,1
2025-05-07T14:29:06.448878+00:00,24.27,5
2025-05-07T14:29:06.448882+00:00,27.4,1
2025-05-07T14:29:06.448886+00:00,25.88,2
2025-05-07T14:29:06.448890+00:00,28.68,1
2025-05-07T14:29:06.448893+00:00,24.24,2
2025-05-07T14:29:06.448897+00:00,23.63,5
2025-05-07T14:29:06.448901+00:00,26.38,5
2025-05-07T14:29:06.448904+00:00,20.35,2
