timestamp,sensor1,insects
2025-05-07T12:45:03.030025+00:00,23.69,0
2025-05-07T12:45:03.030056+00:00,27.35,0
2025-05-07T12:45:03.030065+00:00,20.3,3
2025-05-07T12:45:03.030072+00:00,22.59,5
2025-05-07T12:45:03.030079+00:00,27.05,3
2025-05-07T12:45:03.030086+00:00,23.64,5
2025-05-07T12:45:03.030092+00:00,24.9,4
2025-05-07T12:45:03.030099+00:00,23.31,1
2025-05-07T12:45:03.030106+00:00,29.73,4
2025-05-07T12:45:03.030113+00:00,26.05,2
2025-05-07T12:45:03.030119+00:00,20.65,0
2025-05-07T12:45:03.030126+00:00,24.16,2
2025-05-07T12:45:03.030133+00:00,20.34,4
2025-05-07T12:45:03.030139+00:00,22.7,5
2025-05-07T12:45:03.030147+00:00,22.86,3
