timestamp,sensor1,insects
2025-05-07T14:37:42.319722+00:00,21.33,2
2025-05-07T14:37:42.319753+00:00,20.84,0
2025-05-07T14:37:42.319762+00:00,29.13,1
2025-05-07T14:37:42.319769+00:00,21.72,2
2025-05-07T14:37:42.319776+00:00,24.62,0
2025-05-07T14:37:42.319782+00:00,24.05,0
2025-05-07T14:37:42.319789+00:00,20.74,5
2025-05-07T14:37:42.319800+00:00,27.39,1
2025-05-07T14:37:42.319807+00:00,23.14,0
2025-05-07T14:37:42.319812+00:00,20.96,1
2025-05-07T14:37:42.319818+00:00,30.0,3
2025-05-07T14:37:42.319826+00:00,25.66,1
2025-05-07T14:37:42.319832+00:00,21.11,0
2025-05-07T14:37:42.319838+00:00,20.33,2
2025-05-07T14:37:42.319844+00:00,26.0,1
2025-05-07T14:37:42.319850+00:00,26.3,4
2025-05-07T14:37:42.319856+00:00,26.87,0
2025-05-07T14:37:42.319861+00:00,28.04,4
